PersonID,SpaceID,DateTime
181,4,2020-01-20 09:31:36
185,4,2020-01-20 09:31:36
187,4,2020-01-20 09:31:36
189,4,2020-01-20 09:31:36
191,4,2020-01-20 09:31:36
192,4,2020-01-20 09:31:36
194,4,2020-01-20 09:31:36
195,4,2020-01-20 09:31:36
42,4,2020-01-20 09:31:36
61,4,2020-01-20 09:31:36
137,4,2020-01-20 09:31:36
1,4,2020-01-20 09:43:33
7,4,2020-01-20 09:43:33
12,4,2020-01-20 09:43:33
15,4,2020-01-20 09:43:33
17,4,2020-01-20 09:43:33
22,4,2020-01-20 09:43:33
23,4,2020-01-20 09:43:33
29,4,2020-01-20 09:43:33
33,4,2020-01-20 09:43:33
35,4,2020-01-20 09:43:33
39,4,2020-01-20 09:43:33
41,4,2020-01-20 09:43:33
46,4,2020-01-20 09:43:33
47,4,2020-01-20 09:43:33
54,4,2020-01-20 09:43:33
60,4,2020-01-20 09:43:33
61,4,2020-01-20 09:43:33
64,4,2020-01-20 09:43:33
68,4,2020-01-20 09:43:33
74,4,2020-01-20 09:43:33
77,4,2020-01-20 09:43:33
79,4,2020-01-20 09:43:33
80,4,2020-01-20 09:43:33
82,4,2020-01-20 09:43:33
83,4,2020-01-20 09:43:33
85,4,2020-01-20 09:43:33
86,4,2020-01-20 09:43:33
87,4,2020-01-20 09:43:33
88,4,2020-01-20 09:43:33
89,4,2020-01-20 09:43:33
100,4,2020-01-20 09:43:33
101,4,2020-01-20 09:43:33
102,4,2020-01-20 09:43:33
103,4,2020-01-20 09:43:33
104,4,2020-01-20 09:43:33
106,4,2020-01-20 09:43:33
114,4,2020-01-20 09:43:33
118,4,2020-01-20 09:43:33
121,4,2020-01-20 09:43:33
124,4,2020-01-20 09:43:33
125,4,2020-01-20 09:43:33
127,4,2020-01-20 09:43:33
129,4,2020-01-20 09:43:33
130,4,2020-01-20 09:43:33
133,4,2020-01-20 09:43:33
136,4,2020-01-20 09:43:33
137,4,2020-01-20 09:43:33
138,4,2020-01-20 09:43:33
140,4,2020-01-20 09:43:33
141,4,2020-01-20 09:43:33
147,4,2020-01-20 09:43:33
157,4,2020-01-20 09:43:33
159,4,2020-01-20 09:43:33
162,4,2020-01-20 09:43:33
165,4,2020-01-20 09:43:33
166,4,2020-01-20 09:43:33
168,4,2020-01-20 09:43:33
179,4,2020-01-20 09:43:33
187,4,2020-01-20 09:43:33
189,4,2020-01-20 09:43:33
192,4,2020-01-20 09:43:33
194,4,2020-01-20 09:43:33
195,4,2020-01-20 09:43:33
197,4,2020-01-20 09:43:33
24,4,2020-01-20 09:43:33
28,4,2020-01-20 09:43:33
42,4,2020-01-20 09:43:33
51,4,2020-01-20 09:43:33
1,4,2020-01-20 09:58:29
5,4,2020-01-20 09:58:29
7,4,2020-01-20 09:58:29
12,4,2020-01-20 09:58:29
15,4,2020-01-20 09:58:29
17,4,2020-01-20 09:58:29
18,4,2020-01-20 09:58:29
22,4,2020-01-20 09:58:29
23,4,2020-01-20 09:58:29
25,4,2020-01-20 09:58:29
29,4,2020-01-20 09:58:29
33,4,2020-01-20 09:58:29
35,4,2020-01-20 09:58:29
36,4,2020-01-20 09:58:29
39,4,2020-01-20 09:58:29
41,4,2020-01-20 09:58:29
43,4,2020-01-20 09:58:29
44,4,2020-01-20 09:58:29
45,4,2020-01-20 09:58:29
46,4,2020-01-20 09:58:29
47,4,2020-01-20 09:58:29
48,4,2020-01-20 09:58:29
60,4,2020-01-20 09:58:29
61,4,2020-01-20 09:58:29
64,4,2020-01-20 09:58:29
68,4,2020-01-20 09:58:29
73,4,2020-01-20 09:58:29
77,4,2020-01-20 09:58:29
78,4,2020-01-20 09:58:29
79,4,2020-01-20 09:58:29
80,4,2020-01-20 09:58:29
81,4,2020-01-20 09:58:29
82,4,2020-01-20 09:58:29
83,4,2020-01-20 09:58:29
85,4,2020-01-20 09:58:29
86,4,2020-01-20 09:58:29
87,4,2020-01-20 09:58:29
99,4,2020-01-20 09:58:29
103,4,2020-01-20 09:58:29
104,4,2020-01-20 09:58:29
105,4,2020-01-20 09:58:29
114,4,2020-01-20 09:58:29
118,4,2020-01-20 09:58:29
119,4,2020-01-20 09:58:29
121,4,2020-01-20 09:58:29
124,4,2020-01-20 09:58:29
125,4,2020-01-20 09:58:29
128,4,2020-01-20 09:58:29
129,4,2020-01-20 09:58:29
130,4,2020-01-20 09:58:29
133,4,2020-01-20 09:58:29
136,4,2020-01-20 09:58:29
137,4,2020-01-20 09:58:29
141,4,2020-01-20 09:58:29
147,4,2020-01-20 09:58:29
150,4,2020-01-20 09:58:29
152,4,2020-01-20 09:58:29
157,4,2020-01-20 09:58:29
159,4,2020-01-20 09:58:29
162,4,2020-01-20 09:58:29
165,4,2020-01-20 09:58:29
166,4,2020-01-20 09:58:29
168,4,2020-01-20 09:58:29
175,4,2020-01-20 09:58:29
179,4,2020-01-20 09:58:29
181,4,2020-01-20 09:58:29
185,4,2020-01-20 09:58:29
187,4,2020-01-20 09:58:29
191,4,2020-01-20 09:58:29
194,4,2020-01-20 09:58:29
195,4,2020-01-20 09:58:29
197,4,2020-01-20 09:58:29
200,4,2020-01-20 09:58:29
24,4,2020-01-20 09:58:29
28,4,2020-01-20 09:58:29
42,4,2020-01-20 09:58:29
51,4,2020-01-20 09:58:29
75,4,2020-01-20 09:58:29
165,4,2020-01-20 09:58:29
1,4,2020-01-20 10:10:42
4,4,2020-01-20 10:10:42
5,4,2020-01-20 10:10:42
10,4,2020-01-20 10:10:42
17,4,2020-01-20 10:10:42
19,4,2020-01-20 10:10:42
22,4,2020-01-20 10:10:42
23,4,2020-01-20 10:10:42
25,4,2020-01-20 10:10:42
28,4,2020-01-20 10:10:42
43,4,2020-01-20 10:10:42
46,4,2020-01-20 10:10:42
47,4,2020-01-20 10:10:42
60,4,2020-01-20 10:10:42
63,4,2020-01-20 10:10:42
64,4,2020-01-20 10:10:42
70,4,2020-01-20 10:10:42
74,4,2020-01-20 10:10:42
75,4,2020-01-20 10:10:42
77,4,2020-01-20 10:10:42
79,4,2020-01-20 10:10:42
80,4,2020-01-20 10:10:42
81,4,2020-01-20 10:10:42
82,4,2020-01-20 10:10:42
83,4,2020-01-20 10:10:42
85,4,2020-01-20 10:10:42
87,4,2020-01-20 10:10:42
88,4,2020-01-20 10:10:42
95,4,2020-01-20 10:10:42
99,4,2020-01-20 10:10:42
100,4,2020-01-20 10:10:42
103,4,2020-01-20 10:10:42
104,4,2020-01-20 10:10:42
106,4,2020-01-20 10:10:42
114,4,2020-01-20 10:10:42
118,4,2020-01-20 10:10:42
121,4,2020-01-20 10:10:42
122,4,2020-01-20 10:10:42
124,4,2020-01-20 10:10:42
125,4,2020-01-20 10:10:42
129,4,2020-01-20 10:10:42
130,4,2020-01-20 10:10:42
132,4,2020-01-20 10:10:42
133,4,2020-01-20 10:10:42
137,4,2020-01-20 10:10:42
138,4,2020-01-20 10:10:42
143,4,2020-01-20 10:10:42
147,4,2020-01-20 10:10:42
150,4,2020-01-20 10:10:42
152,4,2020-01-20 10:10:42
156,4,2020-01-20 10:10:42
157,4,2020-01-20 10:10:42
159,4,2020-01-20 10:10:42
165,4,2020-01-20 10:10:42
167,4,2020-01-20 10:10:42
168,4,2020-01-20 10:10:42
169,4,2020-01-20 10:10:42
175,4,2020-01-20 10:10:42
179,4,2020-01-20 10:10:42
181,4,2020-01-20 10:10:42
183,4,2020-01-20 10:10:42
184,4,2020-01-20 10:10:42
185,4,2020-01-20 10:10:42
187,4,2020-01-20 10:10:42
191,4,2020-01-20 10:10:42
194,4,2020-01-20 10:10:42
197,4,2020-01-20 10:10:42
198,4,2020-01-20 10:10:42
200,4,2020-01-20 10:10:42
24,4,2020-01-20 10:10:42
28,4,2020-01-20 10:10:42
39,4,2020-01-20 10:10:42
42,4,2020-01-20 10:10:42
51,4,2020-01-20 10:10:42
67,4,2020-01-20 10:10:42
83,4,2020-01-20 10:10:42
1,4,2020-01-20 10:25:17
4,4,2020-01-20 10:25:17
5,4,2020-01-20 10:25:17
12,4,2020-01-20 10:25:17
15,4,2020-01-20 10:25:17
17,4,2020-01-20 10:25:17
18,4,2020-01-20 10:25:17
19,4,2020-01-20 10:25:17
21,4,2020-01-20 10:25:17
23,4,2020-01-20 10:25:17
25,4,2020-01-20 10:25:17
30,4,2020-01-20 10:25:17
32,4,2020-01-20 10:25:17
33,4,2020-01-20 10:25:17
36,4,2020-01-20 10:25:17
39,4,2020-01-20 10:25:17
43,4,2020-01-20 10:25:17
48,4,2020-01-20 10:25:17
49,4,2020-01-20 10:25:17
54,4,2020-01-20 10:25:17
60,4,2020-01-20 10:25:17
61,4,2020-01-20 10:25:17
68,4,2020-01-20 10:25:17
73,4,2020-01-20 10:25:17
74,4,2020-01-20 10:25:17
75,4,2020-01-20 10:25:17
78,4,2020-01-20 10:25:17
79,4,2020-01-20 10:25:17
80,4,2020-01-20 10:25:17
81,4,2020-01-20 10:25:17
82,4,2020-01-20 10:25:17
85,4,2020-01-20 10:25:17
98,4,2020-01-20 10:25:17
100,4,2020-01-20 10:25:17
102,4,2020-01-20 10:25:17
103,4,2020-01-20 10:25:17
104,4,2020-01-20 10:25:17
106,4,2020-01-20 10:25:17
118,4,2020-01-20 10:25:17
119,4,2020-01-20 10:25:17
124,4,2020-01-20 10:25:17
125,4,2020-01-20 10:25:17
128,4,2020-01-20 10:25:17
129,4,2020-01-20 10:25:17
136,4,2020-01-20 10:25:17
137,4,2020-01-20 10:25:17
138,4,2020-01-20 10:25:17
141,4,2020-01-20 10:25:17
143,4,2020-01-20 10:25:17
147,4,2020-01-20 10:25:17
150,4,2020-01-20 10:25:17
152,4,2020-01-20 10:25:17
156,4,2020-01-20 10:25:17
157,4,2020-01-20 10:25:17
159,4,2020-01-20 10:25:17
162,4,2020-01-20 10:25:17
165,4,2020-01-20 10:25:17
166,4,2020-01-20 10:25:17
167,4,2020-01-20 10:25:17
172,4,2020-01-20 10:25:17
179,4,2020-01-20 10:25:17
181,4,2020-01-20 10:25:17
184,4,2020-01-20 10:25:17
185,4,2020-01-20 10:25:17
187,4,2020-01-20 10:25:17
188,4,2020-01-20 10:25:17
189,4,2020-01-20 10:25:17
191,4,2020-01-20 10:25:17
194,4,2020-01-20 10:25:17
195,4,2020-01-20 10:25:17
197,4,2020-01-20 10:25:17
198,4,2020-01-20 10:25:17
199,4,2020-01-20 10:25:17
200,4,2020-01-20 10:25:17
24,4,2020-01-20 10:25:17
28,4,2020-01-20 10:25:17
42,4,2020-01-20 10:25:17
51,4,2020-01-20 10:25:17
55,4,2020-01-20 10:25:17
123,4,2020-01-20 10:25:17
4,4,2020-01-20 10:45:06
7,4,2020-01-20 10:45:06
12,4,2020-01-20 10:45:06
15,4,2020-01-20 10:45:06
21,4,2020-01-20 10:45:06
23,4,2020-01-20 10:45:06
24,4,2020-01-20 10:45:06
25,4,2020-01-20 10:45:06
28,4,2020-01-20 10:45:06
29,4,2020-01-20 10:45:06
30,4,2020-01-20 10:45:06
35,4,2020-01-20 10:45:06
36,4,2020-01-20 10:45:06
39,4,2020-01-20 10:45:06
41,4,2020-01-20 10:45:06
43,4,2020-01-20 10:45:06
45,4,2020-01-20 10:45:06
47,4,2020-01-20 10:45:06
48,4,2020-01-20 10:45:06
49,4,2020-01-20 10:45:06
56,4,2020-01-20 10:45:06
60,4,2020-01-20 10:45:06
61,4,2020-01-20 10:45:06
62,4,2020-01-20 10:45:06
64,4,2020-01-20 10:45:06
68,4,2020-01-20 10:45:06
70,4,2020-01-20 10:45:06
72,4,2020-01-20 10:45:06
73,4,2020-01-20 10:45:06
75,4,2020-01-20 10:45:06
76,4,2020-01-20 10:45:06
77,4,2020-01-20 10:45:06
78,4,2020-01-20 10:45:06
79,4,2020-01-20 10:45:06
80,4,2020-01-20 10:45:06
81,4,2020-01-20 10:45:06
82,4,2020-01-20 10:45:06
83,4,2020-01-20 10:45:06
85,4,2020-01-20 10:45:06
86,4,2020-01-20 10:45:06
87,4,2020-01-20 10:45:06
88,4,2020-01-20 10:45:06
89,4,2020-01-20 10:45:06
98,4,2020-01-20 10:45:06
102,4,2020-01-20 10:45:06
103,4,2020-01-20 10:45:06
104,4,2020-01-20 10:45:06
106,4,2020-01-20 10:45:06
107,4,2020-01-20 10:45:06
113,4,2020-01-20 10:45:06
114,4,2020-01-20 10:45:06
118,4,2020-01-20 10:45:06
119,4,2020-01-20 10:45:06
121,4,2020-01-20 10:45:06
122,4,2020-01-20 10:45:06
123,4,2020-01-20 10:45:06
124,4,2020-01-20 10:45:06
125,4,2020-01-20 10:45:06
128,4,2020-01-20 10:45:06
129,4,2020-01-20 10:45:06
130,4,2020-01-20 10:45:06
132,4,2020-01-20 10:45:06
133,4,2020-01-20 10:45:06
136,4,2020-01-20 10:45:06
137,4,2020-01-20 10:45:06
140,4,2020-01-20 10:45:06
141,4,2020-01-20 10:45:06
143,4,2020-01-20 10:45:06
147,4,2020-01-20 10:45:06
150,4,2020-01-20 10:45:06
152,4,2020-01-20 10:45:06
157,4,2020-01-20 10:45:06
159,4,2020-01-20 10:45:06
162,4,2020-01-20 10:45:06
165,4,2020-01-20 10:45:06
166,4,2020-01-20 10:45:06
167,4,2020-01-20 10:45:06
168,4,2020-01-20 10:45:06
172,4,2020-01-20 10:45:06
176,4,2020-01-20 10:45:06
179,4,2020-01-20 10:45:06
181,4,2020-01-20 10:45:06
184,4,2020-01-20 10:45:06
185,4,2020-01-20 10:45:06
187,4,2020-01-20 10:45:06
189,4,2020-01-20 10:45:06
191,4,2020-01-20 10:45:06
194,4,2020-01-20 10:45:06
195,4,2020-01-20 10:45:06
197,4,2020-01-20 10:45:06
198,4,2020-01-20 10:45:06
199,4,2020-01-20 10:45:06
200,4,2020-01-20 10:45:06
24,4,2020-01-20 10:45:06
28,4,2020-01-20 10:45:06
123,4,2020-01-20 10:45:06
128,4,2020-01-20 10:45:06
7,4,2020-01-20 10:59:31
10,4,2020-01-20 10:59:31
12,4,2020-01-20 10:59:31
15,4,2020-01-20 10:59:31
17,4,2020-01-20 10:59:31
21,4,2020-01-20 10:59:31
22,4,2020-01-20 10:59:31
23,4,2020-01-20 10:59:31
25,4,2020-01-20 10:59:31
26,4,2020-01-20 10:59:31
28,4,2020-01-20 10:59:31
30,4,2020-01-20 10:59:31
33,4,2020-01-20 10:59:31
39,4,2020-01-20 10:59:31
41,4,2020-01-20 10:59:31
43,4,2020-01-20 10:59:31
45,4,2020-01-20 10:59:31
46,4,2020-01-20 10:59:31
47,4,2020-01-20 10:59:31
48,4,2020-01-20 10:59:31
54,4,2020-01-20 10:59:31
56,4,2020-01-20 10:59:31
60,4,2020-01-20 10:59:31
61,4,2020-01-20 10:59:31
62,4,2020-01-20 10:59:31
64,4,2020-01-20 10:59:31
68,4,2020-01-20 10:59:31
71,4,2020-01-20 10:59:31
72,4,2020-01-20 10:59:31
73,4,2020-01-20 10:59:31
74,4,2020-01-20 10:59:31
75,4,2020-01-20 10:59:31
77,4,2020-01-20 10:59:31
78,4,2020-01-20 10:59:31
79,4,2020-01-20 10:59:31
80,4,2020-01-20 10:59:31
81,4,2020-01-20 10:59:31
82,4,2020-01-20 10:59:31
83,4,2020-01-20 10:59:31
85,4,2020-01-20 10:59:31
86,4,2020-01-20 10:59:31
87,4,2020-01-20 10:59:31
88,4,2020-01-20 10:59:31
97,4,2020-01-20 10:59:31
102,4,2020-01-20 10:59:31
103,4,2020-01-20 10:59:31
107,4,2020-01-20 10:59:31
109,4,2020-01-20 10:59:31
118,4,2020-01-20 10:59:31
119,4,2020-01-20 10:59:31
121,4,2020-01-20 10:59:31
122,4,2020-01-20 10:59:31
123,4,2020-01-20 10:59:31
124,4,2020-01-20 10:59:31
125,4,2020-01-20 10:59:31
128,4,2020-01-20 10:59:31
129,4,2020-01-20 10:59:31
130,4,2020-01-20 10:59:31
136,4,2020-01-20 10:59:31
137,4,2020-01-20 10:59:31
138,4,2020-01-20 10:59:31
140,4,2020-01-20 10:59:31
143,4,2020-01-20 10:59:31
147,4,2020-01-20 10:59:31
150,4,2020-01-20 10:59:31
156,4,2020-01-20 10:59:31
157,4,2020-01-20 10:59:31
159,4,2020-01-20 10:59:31
164,4,2020-01-20 10:59:31
165,4,2020-01-20 10:59:31
166,4,2020-01-20 10:59:31
167,4,2020-01-20 10:59:31
171,4,2020-01-20 10:59:31
179,4,2020-01-20 10:59:31
181,4,2020-01-20 10:59:31
184,4,2020-01-20 10:59:31
185,4,2020-01-20 10:59:31
189,4,2020-01-20 10:59:31
190,4,2020-01-20 10:59:31
191,4,2020-01-20 10:59:31
192,4,2020-01-20 10:59:31
194,4,2020-01-20 10:59:31
195,4,2020-01-20 10:59:31
197,4,2020-01-20 10:59:31
198,4,2020-01-20 10:59:31
199,4,2020-01-20 10:59:31
200,4,2020-01-20 10:59:31
24,4,2020-01-20 10:59:31
28,4,2020-01-20 10:59:31
42,4,2020-01-20 10:59:31
55,4,2020-01-20 10:59:31
77,4,2020-01-20 10:59:31
123,4,2020-01-20 10:59:31
4,4,2020-01-20 11:14:03
5,4,2020-01-20 11:14:03
7,4,2020-01-20 11:14:03
10,4,2020-01-20 11:14:03
12,4,2020-01-20 11:14:03
15,4,2020-01-20 11:14:03
17,4,2020-01-20 11:14:03
18,4,2020-01-20 11:14:03
19,4,2020-01-20 11:14:03
21,4,2020-01-20 11:14:03
22,4,2020-01-20 11:14:03
23,4,2020-01-20 11:14:03
25,4,2020-01-20 11:14:03
26,4,2020-01-20 11:14:03
28,4,2020-01-20 11:14:03
29,4,2020-01-20 11:14:03
32,4,2020-01-20 11:14:03
33,4,2020-01-20 11:14:03
35,4,2020-01-20 11:14:03
36,4,2020-01-20 11:14:03
39,4,2020-01-20 11:14:03
41,4,2020-01-20 11:14:03
44,4,2020-01-20 11:14:03
46,4,2020-01-20 11:14:03
47,4,2020-01-20 11:14:03
48,4,2020-01-20 11:14:03
61,4,2020-01-20 11:14:03
62,4,2020-01-20 11:14:03
64,4,2020-01-20 11:14:03
68,4,2020-01-20 11:14:03
71,4,2020-01-20 11:14:03
72,4,2020-01-20 11:14:03
73,4,2020-01-20 11:14:03
74,4,2020-01-20 11:14:03
75,4,2020-01-20 11:14:03
77,4,2020-01-20 11:14:03
79,4,2020-01-20 11:14:03
80,4,2020-01-20 11:14:03
82,4,2020-01-20 11:14:03
83,4,2020-01-20 11:14:03
85,4,2020-01-20 11:14:03
87,4,2020-01-20 11:14:03
88,4,2020-01-20 11:14:03
89,4,2020-01-20 11:14:03
92,4,2020-01-20 11:14:03
93,4,2020-01-20 11:14:03
103,4,2020-01-20 11:14:03
104,4,2020-01-20 11:14:03
109,4,2020-01-20 11:14:03
113,4,2020-01-20 11:14:03
118,4,2020-01-20 11:14:03
119,4,2020-01-20 11:14:03
121,4,2020-01-20 11:14:03
122,4,2020-01-20 11:14:03
123,4,2020-01-20 11:14:03
124,4,2020-01-20 11:14:03
125,4,2020-01-20 11:14:03
128,4,2020-01-20 11:14:03
129,4,2020-01-20 11:14:03
133,4,2020-01-20 11:14:03
136,4,2020-01-20 11:14:03
137,4,2020-01-20 11:14:03
140,4,2020-01-20 11:14:03
141,4,2020-01-20 11:14:03
143,4,2020-01-20 11:14:03
147,4,2020-01-20 11:14:03
150,4,2020-01-20 11:14:03
152,4,2020-01-20 11:14:03
156,4,2020-01-20 11:14:03
157,4,2020-01-20 11:14:03
159,4,2020-01-20 11:14:03
162,4,2020-01-20 11:14:03
164,4,2020-01-20 11:14:03
165,4,2020-01-20 11:14:03
168,4,2020-01-20 11:14:03
169,4,2020-01-20 11:14:03
181,4,2020-01-20 11:14:03
185,4,2020-01-20 11:14:03
187,4,2020-01-20 11:14:03
189,4,2020-01-20 11:14:03
195,4,2020-01-20 11:14:03
197,4,2020-01-20 11:14:03
199,4,2020-01-20 11:14:03
24,4,2020-01-20 11:14:03
28,4,2020-01-20 11:14:03
42,4,2020-01-20 11:14:03
45,4,2020-01-20 11:14:03
55,4,2020-01-20 11:14:03
63,4,2020-01-20 11:14:03
123,4,2020-01-20 11:14:03
4,4,2020-01-20 11:28:56
10,4,2020-01-20 11:28:56
12,4,2020-01-20 11:28:56
15,4,2020-01-20 11:28:56
17,4,2020-01-20 11:28:56
18,4,2020-01-20 11:28:56
19,4,2020-01-20 11:28:56
21,4,2020-01-20 11:28:56
25,4,2020-01-20 11:28:56
28,4,2020-01-20 11:28:56
29,4,2020-01-20 11:28:56
33,4,2020-01-20 11:28:56
35,4,2020-01-20 11:28:56
36,4,2020-01-20 11:28:56
39,4,2020-01-20 11:28:56
41,4,2020-01-20 11:28:56
43,4,2020-01-20 11:28:56
45,4,2020-01-20 11:28:56
46,4,2020-01-20 11:28:56
47,4,2020-01-20 11:28:56
48,4,2020-01-20 11:28:56
60,4,2020-01-20 11:28:56
61,4,2020-01-20 11:28:56
62,4,2020-01-20 11:28:56
64,4,2020-01-20 11:28:56
68,4,2020-01-20 11:28:56
71,4,2020-01-20 11:28:56
72,4,2020-01-20 11:28:56
74,4,2020-01-20 11:28:56
75,4,2020-01-20 11:28:56
77,4,2020-01-20 11:28:56
78,4,2020-01-20 11:28:56
81,4,2020-01-20 11:28:56
82,4,2020-01-20 11:28:56
83,4,2020-01-20 11:28:56
85,4,2020-01-20 11:28:56
88,4,2020-01-20 11:28:56
92,4,2020-01-20 11:28:56
98,4,2020-01-20 11:28:56
102,4,2020-01-20 11:28:56
103,4,2020-01-20 11:28:56
104,4,2020-01-20 11:28:56
106,4,2020-01-20 11:28:56
107,4,2020-01-20 11:28:56
109,4,2020-01-20 11:28:56
113,4,2020-01-20 11:28:56
114,4,2020-01-20 11:28:56
118,4,2020-01-20 11:28:56
119,4,2020-01-20 11:28:56
121,4,2020-01-20 11:28:56
122,4,2020-01-20 11:28:56
123,4,2020-01-20 11:28:56
125,4,2020-01-20 11:28:56
128,4,2020-01-20 11:28:56
129,4,2020-01-20 11:28:56
133,4,2020-01-20 11:28:56
136,4,2020-01-20 11:28:56
137,4,2020-01-20 11:28:56
150,4,2020-01-20 11:28:56
152,4,2020-01-20 11:28:56
156,4,2020-01-20 11:28:56
157,4,2020-01-20 11:28:56
159,4,2020-01-20 11:28:56
162,4,2020-01-20 11:28:56
164,4,2020-01-20 11:28:56
165,4,2020-01-20 11:28:56
166,4,2020-01-20 11:28:56
167,4,2020-01-20 11:28:56
171,4,2020-01-20 11:28:56
175,4,2020-01-20 11:28:56
179,4,2020-01-20 11:28:56
181,4,2020-01-20 11:28:56
184,4,2020-01-20 11:28:56
185,4,2020-01-20 11:28:56
187,4,2020-01-20 11:28:56
189,4,2020-01-20 11:28:56
191,4,2020-01-20 11:28:56
195,4,2020-01-20 11:28:56
197,4,2020-01-20 11:28:56
198,4,2020-01-20 11:28:56
199,4,2020-01-20 11:28:56
200,4,2020-01-20 11:28:56
24,4,2020-01-20 11:28:56
42,4,2020-01-20 11:28:56
55,4,2020-01-20 11:28:56
99,4,2020-01-20 11:28:56
4,4,2020-01-20 11:38:37
5,4,2020-01-20 11:38:37
10,4,2020-01-20 11:38:37
12,4,2020-01-20 11:38:37
17,4,2020-01-20 11:38:37
18,4,2020-01-20 11:38:37
19,4,2020-01-20 11:38:37
22,4,2020-01-20 11:38:37
23,4,2020-01-20 11:38:37
24,4,2020-01-20 11:38:37
26,4,2020-01-20 11:38:37
28,4,2020-01-20 11:38:37
29,4,2020-01-20 11:38:37
30,4,2020-01-20 11:38:37
32,4,2020-01-20 11:38:37
35,4,2020-01-20 11:38:37
36,4,2020-01-20 11:38:37
41,4,2020-01-20 11:38:37
46,4,2020-01-20 11:38:37
47,4,2020-01-20 11:38:37
48,4,2020-01-20 11:38:37
60,4,2020-01-20 11:38:37
61,4,2020-01-20 11:38:37
62,4,2020-01-20 11:38:37
64,4,2020-01-20 11:38:37
68,4,2020-01-20 11:38:37
71,4,2020-01-20 11:38:37
72,4,2020-01-20 11:38:37
73,4,2020-01-20 11:38:37
75,4,2020-01-20 11:38:37
78,4,2020-01-20 11:38:37
79,4,2020-01-20 11:38:37
80,4,2020-01-20 11:38:37
81,4,2020-01-20 11:38:37
82,4,2020-01-20 11:38:37
83,4,2020-01-20 11:38:37
85,4,2020-01-20 11:38:37
86,4,2020-01-20 11:38:37
87,4,2020-01-20 11:38:37
88,4,2020-01-20 11:38:37
89,4,2020-01-20 11:38:37
92,4,2020-01-20 11:38:37
93,4,2020-01-20 11:38:37
97,4,2020-01-20 11:38:37
100,4,2020-01-20 11:38:37
103,4,2020-01-20 11:38:37
106,4,2020-01-20 11:38:37
109,4,2020-01-20 11:38:37
112,4,2020-01-20 11:38:37
114,4,2020-01-20 11:38:37
118,4,2020-01-20 11:38:37
119,4,2020-01-20 11:38:37
121,4,2020-01-20 11:38:37
122,4,2020-01-20 11:38:37
123,4,2020-01-20 11:38:37
129,4,2020-01-20 11:38:37
133,4,2020-01-20 11:38:37
136,4,2020-01-20 11:38:37
137,4,2020-01-20 11:38:37
141,4,2020-01-20 11:38:37
143,4,2020-01-20 11:38:37
147,4,2020-01-20 11:38:37
150,4,2020-01-20 11:38:37
156,4,2020-01-20 11:38:37
157,4,2020-01-20 11:38:37
159,4,2020-01-20 11:38:37
161,4,2020-01-20 11:38:37
162,4,2020-01-20 11:38:37
164,4,2020-01-20 11:38:37
165,4,2020-01-20 11:38:37
166,4,2020-01-20 11:38:37
167,4,2020-01-20 11:38:37
175,4,2020-01-20 11:38:37
179,4,2020-01-20 11:38:37
181,4,2020-01-20 11:38:37
184,4,2020-01-20 11:38:37
185,4,2020-01-20 11:38:37
187,4,2020-01-20 11:38:37
189,4,2020-01-20 11:38:37
190,4,2020-01-20 11:38:37
191,4,2020-01-20 11:38:37
195,4,2020-01-20 11:38:37
197,4,2020-01-20 11:38:37
198,4,2020-01-20 11:38:37
199,4,2020-01-20 11:38:37
200,4,2020-01-20 11:38:37
24,4,2020-01-20 11:38:37
28,4,2020-01-20 11:38:37
42,4,2020-01-20 11:38:37
123,4,2020-01-20 11:38:37
172,4,2020-01-20 11:38:37
15,4,2020-01-20 11:54:00
18,4,2020-01-20 11:54:00
19,4,2020-01-20 11:54:00
22,4,2020-01-20 11:54:00
23,4,2020-01-20 11:54:00
24,4,2020-01-20 11:54:00
25,4,2020-01-20 11:54:00
26,4,2020-01-20 11:54:00
28,4,2020-01-20 11:54:00
30,4,2020-01-20 11:54:00
33,4,2020-01-20 11:54:00
35,4,2020-01-20 11:54:00
36,4,2020-01-20 11:54:00
39,4,2020-01-20 11:54:00
41,4,2020-01-20 11:54:00
44,4,2020-01-20 11:54:00
46,4,2020-01-20 11:54:00
48,4,2020-01-20 11:54:00
60,4,2020-01-20 11:54:00
61,4,2020-01-20 11:54:00
62,4,2020-01-20 11:54:00
64,4,2020-01-20 11:54:00
68,4,2020-01-20 11:54:00
70,4,2020-01-20 11:54:00
71,4,2020-01-20 11:54:00
72,4,2020-01-20 11:54:00
73,4,2020-01-20 11:54:00
75,4,2020-01-20 11:54:00
77,4,2020-01-20 11:54:00
78,4,2020-01-20 11:54:00
80,4,2020-01-20 11:54:00
81,4,2020-01-20 11:54:00
83,4,2020-01-20 11:54:00
87,4,2020-01-20 11:54:00
92,4,2020-01-20 11:54:00
93,4,2020-01-20 11:54:00
97,4,2020-01-20 11:54:00
98,4,2020-01-20 11:54:00
99,4,2020-01-20 11:54:00
100,4,2020-01-20 11:54:00
106,4,2020-01-20 11:54:00
109,4,2020-01-20 11:54:00
112,4,2020-01-20 11:54:00
118,4,2020-01-20 11:54:00
119,4,2020-01-20 11:54:00
121,4,2020-01-20 11:54:00
122,4,2020-01-20 11:54:00
123,4,2020-01-20 11:54:00
125,4,2020-01-20 11:54:00
128,4,2020-01-20 11:54:00
129,4,2020-01-20 11:54:00
