wifi_ap,cnx_time,client_id
7,2017-01-03 17:53:17,61
2,2017-01-01 04:15:55,78
8,2017-01-02 15:43:14,12
5,2017-01-03 06:44:53,1
1,2017-01-02 20:32:48,13
7,2017-01-07 13:43:05,60
5,2017-01-01 20:51:31,64
7,2017-01-03 18:18:43,96
4,2017-01-04 11:24:41,43
1,2017-01-02 06:16:42,84
3,2017-01-07 00:21:55,11
9,2017-01-04 01:29:24,94
1,2017-01-06 08:38:02,62
3,2017-01-07 07:02:42,39
6,2017-01-03 18:57:35,41
9,2017-01-07 21:41:39,39
1,2017-01-02 22:33:12,56
6,2017-01-01 23:33:38,13
4,2017-01-05 05:50:56,85
6,2017-01-02 20:42:08,37
8,2017-01-01 11:35:26,21
4,2017-01-03 02:47:02,54
8,2017-01-04 11:34:54,64
4,2017-01-06 21:59:40,62
7,2017-01-07 20:55:45,44
10,2017-01-06 20:28:33,61
5,2017-01-03 00:49:06,12
8,2017-01-01 10:31:01,38
1,2017-01-02 03:37:46,73
2,2017-01-07 17:44:36,88
7,2017-01-06 12:37:11,87
5,2017-01-01 22:17:57,9
2,2017-01-07 05:27:34,55
9,2017-01-02 16:18:02,72
1,2017-01-03 19:03:53,57
6,2017-01-01 01:40:02,84
6,2017-01-06 16:15:55,15
3,2017-01-01 10:41:28,63
3,2017-01-05 16:49:58,8
7,2017-01-03 21:38:30,10
6,2017-01-06 07:26:51,58
8,2017-01-04 11:52:14,42
3,2017-01-01 22:50:58,6
3,2017-01-05 17:08:50,69
6,2017-01-06 12:29:40,28
4,2017-01-03 08:32:55,19
3,2017-01-03 04:06:24,72
10,2017-01-03 07:24:51,70
4,2017-01-06 14:48:20,52
1,2017-01-03 13:13:14,83
10,2017-01-03 23:37:47,86
1,2017-01-03 22:45:59,21
5,2017-01-06 04:09:04,60
3,2017-01-02 14:21:04,17
6,2017-01-04 12:39:17,29
10,2017-01-01 23:25:39,91
9,2017-01-04 17:00:17,17
3,2017-01-07 16:56:03,45
8,2017-01-04 23:20:21,37
10,2017-01-01 01:02:45,26
6,2017-01-06 06:35:25,79
5,2017-01-04 19:29:58,95
7,2017-01-03 02:45:56,6
6,2017-01-03 03:14:02,61
10,2017-01-02 00:17:00,42
4,2017-01-02 19:34:42,98
4,2017-01-02 11:20:34,81
4,2017-01-03 08:06:41,53
5,2017-01-05 17:11:01,45
1,2017-01-07 07:55:44,37
4,2017-01-01 12:46:09,36
7,2017-01-04 10:15:23,67
2,2017-01-02 19:34:14,37
3,2017-01-01 16:55:34,30
3,2017-01-04 13:52:44,64
1,2017-01-05 18:53:57,69
9,2017-01-03 05:46:12,7
5,2017-01-06 10:26:44,16
5,2017-01-05 17:06:59,10
2,2017-01-05 05:56:41,52
8,2017-01-07 05:20:22,31
5,2017-01-02 01:23:07,12
7,2017-01-02 11:53:29,42
6,2017-01-05 19:21:53,4
5,2017-01-02 00:07:03,27
9,2017-01-04 02:55:43,11
1,2017-01-01 07:48:25,18
2,2017-01-06 07:30:40,56
6,2017-01-06 05:14:16,26
1,2017-01-03 20:25:11,97
5,2017-01-06 07:30:27,15
8,2017-01-02 02:47:18,13
3,2017-01-05 08:16:48,81
9,2017-01-05 01:06:06,28
4,2017-01-01 17:24:59,49
8,2017-01-02 09:12:25,57
10,2017-01-06 02:01:57,89
8,2017-01-05 11:28:47,63
6,2017-01-01 11:00:32,3
6,2017-01-01 14:56:21,96
8,2017-01-02 05:32:19,7
10,2017-01-05 01:37:55,20
9,2017-01-02 04:20:55,41
2,2017-01-01 21:37:45,65
7,2017-01-03 02:01:32,47
8,2017-01-07 10:01:32,8
10,2017-01-01 03:59:14,40
3,2017-01-04 19:42:32,4
1,2017-01-03 21:08:51,28
10,2017-01-05 05:58:51,42
8,2017-01-05 22:20:25,42
4,2017-01-07 13:37:26,2
8,2017-01-03 04:13:58,92
10,2017-01-04 16:46:22,66
3,2017-01-05 09:19:00,25
9,2017-01-05 03:20:19,48
5,2017-01-03 02:37:05,16
10,2017-01-04 18:51:20,92
3,2017-01-05 19:41:25,74
2,2017-01-02 03:15:44,65
8,2017-01-06 20:57:34,74
6,2017-01-06 23:07:47,7
9,2017-01-06 02:58:19,69
4,2017-01-03 12:49:02,63
5,2017-01-07 17:58:03,100
3,2017-01-01 13:02:00,14
3,2017-01-06 22:30:05,33
8,2017-01-02 23:17:32,95
5,2017-01-05 02:50:08,31
10,2017-01-05 02:36:33,69
2,2017-01-05 04:51:55,64
4,2017-01-06 16:54:45,27
7,2017-01-01 19:58:16,14
4,2017-01-02 13:14:29,90
3,2017-01-06 19:34:48,39
10,2017-01-03 19:19:09,1
7,2017-01-04 21:08:33,28
2,2017-01-07 11:57:03,81
8,2017-01-06 00:33:25,56
2,2017-01-04 16:45:12,13
2,2017-01-06 14:46:09,11
2,2017-01-06 02:17:00,84
1,2017-01-02 09:43:26,25
4,2017-01-06 02:07:24,74
3,2017-01-07 23:00:52,7
1,2017-01-06 11:29:20,35
10,2017-01-03 02:45:01,50
2,2017-01-02 05:38:34,3
9,2017-01-04 22:57:20,82
2,2017-01-06 00:46:49,78
2,2017-01-03 20:00:09,39
5,2017-01-02 17:41:34,13
8,2017-01-03 03:19:29,1
8,2017-01-03 15:26:39,97
4,2017-01-05 05:07:35,79
6,2017-01-03 03:45:42,1
1,2017-01-01 22:34:50,18
10,2017-01-04 08:06:45,78
1,2017-01-03 21:26:10,48
8,2017-01-06 04:34:10,99
7,2017-01-01 03:20:59,87
10,2017-01-04 21:04:46,56
9,2017-01-07 14:25:44,77
5,2017-01-04 00:47:58,42
3,2017-01-06 21:02:55,88
4,2017-01-01 11:32:43,12
6,2017-01-04 09:39:01,72
2,2017-01-03 20:04:35,74
6,2017-01-05 09:51:26,9
4,2017-01-05 14:53:58,37
4,2017-01-07 16:55:44,4
2,2017-01-07 11:28:34,82
4,2017-01-05 00:27:23,10
8,2017-01-02 12:13:31,4
4,2017-01-02 11:01:37,76
4,2017-01-02 15:07:51,53
2,2017-01-04 16:47:34,83
6,2017-01-05 11:43:18,3
8,2017-01-02 01:02:43,19
1,2017-01-03 14:28:57,30
7,2017-01-01 18:24:17,86
8,2017-01-04 06:35:29,20
5,2017-01-05 07:22:20,59
7,2017-01-07 17:01:14,24
7,2017-01-04 13:08:47,100
2,2017-01-03 20:40:19,51
1,2017-01-06 18:52:59,72
8,2017-01-01 20:55:58,24
4,2017-01-04 17:19:21,31
2,2017-01-01 09:04:21,36
9,2017-01-02 02:13:28,55
3,2017-01-03 09:24:36,39
9,2017-01-03 00:43:21,83
8,2017-01-04 18:12:03,32
7,2017-01-05 00:54:21,62
4,2017-01-07 07:20:48,90
9,2017-01-04 19:50:04,89
5,2017-01-06 04:00:40,41
1,2017-01-02 12:57:58,88
8,2017-01-03 23:43:54,75
6,2017-01-03 06:08:30,88
10,2017-01-04 16:48:06,76
1,2017-01-03 05:57:04,36
3,2017-01-01 13:23:41,5
9,2017-01-02 02:17:41,49
3,2017-01-02 03:41:56,95
6,2017-01-04 15:36:43,53
9,2017-01-06 18:06:56,69
1,2017-01-04 01:50:14,18
7,2017-01-07 22:26:14,92
5,2017-01-02 08:04:34,52
9,2017-01-07 11:37:55,41
3,2017-01-03 04:09:58,100
6,2017-01-05 08:29:01,53
10,2017-01-01 12:07:42,56
5,2017-01-01 20:44:31,82
3,2017-01-05 22:39:53,72
8,2017-01-01 22:32:24,2
7,2017-01-02 05:28:28,72
5,2017-01-06 13:21:51,6
2,2017-01-06 02:56:51,13
5,2017-01-06 07:22:38,17
7,2017-01-04 13:06:40,98
10,2017-01-05 00:40:18,20
4,2017-01-02 23:08:22,11
8,2017-01-05 09:20:01,5
4,2017-01-07 22:50:33,9
10,2017-01-05 00:06:10,74
4,2017-01-01 03:41:25,89
1,2017-01-01 18:40:46,88
10,2017-01-04 09:25:59,26
3,2017-01-06 17:31:20,73
3,2017-01-06 22:40:04,14
3,2017-01-03 17:38:20,8
6,2017-01-02 03:09:26,51
10,2017-01-04 04:24:39,57
5,2017-01-06 17:31:18,43
6,2017-01-01 14:38:03,17
5,2017-01-03 10:22:24,82
7,2017-01-05 03:35:38,58
7,2017-01-07 21:38:42,97
8,2017-01-03 22:09:24,17
9,2017-01-02 16:22:06,29
8,2017-01-01 05:33:11,72
3,2017-01-05 23:00:10,7
4,2017-01-04 01:02:35,89
2,2017-01-06 06:56:35,53
9,2017-01-06 06:38:32,98
2,2017-01-06 19:30:56,86
1,2017-01-05 08:41:36,4
10,2017-01-06 02:02:18,9
7,2017-01-03 12:04:04,81
1,2017-01-02 07:55:17,24
1,2017-01-02 04:42:38,53
3,2017-01-05 18:28:17,36
1,2017-01-03 03:40:55,88
6,2017-01-02 03:21:40,58
6,2017-01-04 06:23:07,53
6,2017-01-04 04:50:01,15
2,2017-01-06 18:30:53,22
3,2017-01-05 09:55:32,1
1,2017-01-07 13:45:00,57
10,2017-01-02 04:55:55,84
8,2017-01-01 10:58:58,96
9,2017-01-05 20:45:09,17
4,2017-01-01 12:44:45,31
4,2017-01-06 17:53:24,95
1,2017-01-03 17:08:17,22
6,2017-01-02 02:58:17,70
2,2017-01-03 10:11:34,77
6,2017-01-02 08:45:45,1
6,2017-01-04 20:05:08,74
5,2017-01-05 18:13:13,76
2,2017-01-02 22:24:09,58
6,2017-01-07 06:34:19,52
9,2017-01-03 11:56:19,69
10,2017-01-05 09:35:40,99
4,2017-01-01 15:00:05,20
3,2017-01-06 23:50:28,19
1,2017-01-04 19:32:29,87
1,2017-01-06 18:17:41,1
6,2017-01-02 13:29:59,97
4,2017-01-01 15:50:58,98
8,2017-01-04 10:21:33,24
4,2017-01-05 00:21:50,67
10,2017-01-03 14:20:12,22
1,2017-01-06 22:40:33,100
8,2017-01-04 00:11:44,4
7,2017-01-07 04:26:12,54
7,2017-01-03 05:59:07,34
8,2017-01-05 12:26:17,58
1,2017-01-06 18:55:36,45
9,2017-01-07 23:31:19,33
6,2017-01-04 13:53:22,66
8,2017-01-01 12:57:32,61
2,2017-01-07 13:27:24,54
5,2017-01-03 19:41:01,95
10,2017-01-04 16:52:32,91
8,2017-01-07 07:48:15,42
9,2017-01-05 06:46:33,17
8,2017-01-01 04:38:41,30
2,2017-01-01 20:53:55,85
2,2017-01-07 21:15:04,34
10,2017-01-01 08:10:32,8
1,2017-01-04 12:43:46,75
8,2017-01-06 11:32:22,35
5,2017-01-04 10:12:53,39
1,2017-01-06 15:42:07,33
5,2017-01-07 17:22:51,79
2,2017-01-07 05:44:44,69
8,2017-01-03 06:59:32,9
10,2017-01-03 00:55:37,57
10,2017-01-01 13:12:39,93
5,2017-01-07 02:38:09,43
9,2017-01-02 04:28:37,39
8,2017-01-01 08:50:12,50
7,2017-01-06 21:01:35,60
9,2017-01-03 10:35:32,87
9,2017-01-02 10:56:39,67
3,2017-01-05 19:51:01,86
2,2017-01-01 06:24:59,85
9,2017-01-02 10:15:07,86
8,2017-01-02 12:29:16,20
5,2017-01-06 16:24:42,22
5,2017-01-07 15:24:17,82
3,2017-01-02 17:59:19,30
10,2017-01-02 08:53:38,69
9,2017-01-02 03:06:24,17
5,2017-01-07 10:38:17,79
4,2017-01-03 07:32:00,76
3,2017-01-05 14:36:07,48
3,2017-01-06 07:26:16,80
9,2017-01-01 07:55:33,82
3,2017-01-05 23:00:27,99
9,2017-01-06 01:08:36,47
2,2017-01-04 04:19:10,70
8,2017-01-05 11:43:34,5
3,2017-01-02 20:48:12,77
3,2017-01-06 15:56:36,62
3,2017-01-05 09:58:52,6
7,2017-01-06 15:03:54,42
1,2017-01-06 13:10:39,66
4,2017-01-07 00:20:04,85
2,2017-01-03 16:13:49,60
2,2017-01-06 05:08:52,37
4,2017-01-03 14:52:07,42
7,2017-01-05 02:15:36,42
10,2017-01-07 21:20:34,76
8,2017-01-05 06:40:19,49
5,2017-01-04 12:04:28,2
3,2017-01-06 14:47:14,67
3,2017-01-03 00:19:25,42
1,2017-01-05 07:27:54,61
3,2017-01-01 13:18:13,74
2,2017-01-03 00:26:42,51
6,2017-01-03 19:14:10,82
2,2017-01-04 01:03:48,82
8,2017-01-04 19:26:08,55
3,2017-01-06 14:27:03,26
4,2017-01-06 20:41:33,46
2,2017-01-01 00:23:48,68
7,2017-01-01 07:08:25,24
3,2017-01-02 05:39:30,70
2,2017-01-05 18:01:56,72
9,2017-01-05 20:29:57,18
3,2017-01-05 06:57:06,91
6,2017-01-04 01:02:40,40
2,2017-01-07 14:32:48,98
5,2017-01-04 12:36:56,12
5,2017-01-05 09:08:04,40
5,2017-01-03 01:30:41,8
2,2017-01-07 19:11:21,39
8,2017-01-05 02:10:21,27
9,2017-01-03 01:18:23,63
2,2017-01-01 19:42:42,90
2,2017-01-04 11:47:11,41
2,2017-01-06 05:52:16,41
7,2017-01-05 08:33:19,59
9,2017-01-03 08:14:20,23
2,2017-01-04 02:14:31,31
4,2017-01-04 03:59:59,62
8,2017-01-05 19:57:30,68
5,2017-01-04 00:54:03,37
3,2017-01-02 23:40:51,94
5,2017-01-05 17:04:16,5
8,2017-01-05 17:21:45,3
7,2017-01-01 11:16:42,50
2,2017-01-07 16:08:17,91
9,2017-01-04 16:42:18,50
4,2017-01-03 05:28:53,80
7,2017-01-02 06:34:47,71
2,2017-01-06 20:31:12,14
8,2017-01-04 19:09:54,18
3,2017-01-07 10:34:32,47
5,2017-01-06 07:36:40,79
4,2017-01-05 02:41:07,66
9,2017-01-01 09:56:37,28
4,2017-01-04 10:32:00,38
6,2017-01-01 07:46:39,94
6,2017-01-04 15:40:48,71
5,2017-01-06 10:46:09,12
6,2017-01-03 23:04:33,21
7,2017-01-07 20:29:20,60
7,2017-01-02 22:07:41,80
8,2017-01-01 10:42:47,79
2,2017-01-05 21:00:02,42
9,2017-01-02 20:10:00,85
7,2017-01-04 08:26:34,9
9,2017-01-02 20:39:33,38
3,2017-01-04 10:24:13,81
3,2017-01-06 22:54:26,87
5,2017-01-02 18:57:14,59
3,2017-01-04 19:08:53,8
2,2017-01-04 09:19:15,35
2,2017-01-05 20:54:00,59
4,2017-01-07 07:58:55,69
8,2017-01-04 08:28:35,66
10,2017-01-02 11:22:53,83
10,2017-01-07 21:21:21,11
8,2017-01-04 16:42:32,78
6,2017-01-01 02:02:19,92
6,2017-01-03 13:46:47,85
2,2017-01-04 07:07:18,31
2,2017-01-02 18:56:51,70
2,2017-01-04 08:13:03,36
4,2017-01-06 02:03:14,57
7,2017-01-03 00:43:12,36
7,2017-01-05 20:26:42,61
6,2017-01-04 04:07:02,15
8,2017-01-06 20:55:08,53
9,2017-01-01 09:46:41,60
1,2017-01-04 10:48:04,76
7,2017-01-04 14:00:08,65
3,2017-01-06 19:18:06,51
3,2017-01-03 16:33:50,74
7,2017-01-04 20:22:53,36
5,2017-01-07 21:49:43,62
9,2017-01-05 21:38:52,86
8,2017-01-06 09:47:31,21
5,2017-01-05 19:13:26,87
8,2017-01-03 09:44:56,89
2,2017-01-03 18:53:07,16
7,2017-01-06 22:43:18,60
5,2017-01-03 04:08:24,65
6,2017-01-04 16:17:59,74
3,2017-01-07 06:59:01,6
1,2017-01-01 21:53:46,15
7,2017-01-01 14:30:36,68
9,2017-01-02 19:32:23,66
7,2017-01-06 05:36:39,74
2,2017-01-04 10:10:34,26
3,2017-01-01 13:16:58,94
8,2017-01-03 00:17:08,2
7,2017-01-04 09:07:52,24
4,2017-01-02 08:00:32,38
8,2017-01-07 03:58:53,90
9,2017-01-06 08:15:57,78
10,2017-01-06 04:21:33,62
7,2017-01-01 07:01:10,16
7,2017-01-03 13:51:37,26
1,2017-01-06 15:30:37,36
6,2017-01-06 14:42:40,24
8,2017-01-04 05:01:53,50
2,2017-01-06 20:07:36,1
10,2017-01-04 11:36:26,6
1,2017-01-07 14:57:13,83
7,2017-01-01 01:28:03,37
4,2017-01-07 20:25:50,38
2,2017-01-05 19:39:16,39
7,2017-01-01 17:30:16,24
5,2017-01-04 09:47:17,90
10,2017-01-07 03:41:12,22
4,2017-01-01 06:22:25,58
4,2017-01-07 15:11:27,29
4,2017-01-03 01:25:33,77
10,2017-01-07 01:51:40,12
8,2017-01-02 11:36:00,82
4,2017-01-02 16:01:10,47
2,2017-01-01 21:57:29,41
10,2017-01-05 13:10:43,66
10,2017-01-04 21:36:01,2
5,2017-01-06 21:17:39,25
6,2017-01-02 09:56:50,70
10,2017-01-01 11:21:46,53
10,2017-01-07 23:05:57,62
7,2017-01-05 11:44:07,21
1,2017-01-03 05:44:17,84
7,2017-01-04 10:21:20,76
4,2017-01-04 10:20:48,37
10,2017-01-01 20:44:40,26
9,2017-01-05 01:55:52,98
9,2017-01-07 00:44:14,41
9,2017-01-04 02:28:35,54
2,2017-01-01 00:22:57,44
7,2017-01-02 22:04:19,80
5,2017-01-07 06:40:17,87
10,2017-01-07 14:33:41,73
5,2017-01-05 12:30:28,10
8,2017-01-03 16:23:26,16
4,2017-01-07 02:01:28,79
2,2017-01-06 02:09:25,58
5,2017-01-02 09:41:10,48
4,2017-01-06 16:39:59,47
5,2017-01-02 04:41:06,83
4,2017-01-04 17:22:14,93
3,2017-01-02 08:34:39,54
4,2017-01-06 16:34:19,37
2,2017-01-01 12:21:44,11
4,2017-01-05 23:58:12,55
1,2017-01-01 06:40:03,55
6,2017-01-06 01:07:59,47
5,2017-01-03 23:08:08,7
9,2017-01-04 02:52:59,13
5,2017-01-05 23:05:09,81
6,2017-01-05 07:03:50,2
5,2017-01-05 06:45:53,47
2,2017-01-02 18:06:04,70
7,2017-01-05 00:34:06,67
8,2017-01-01 12:36:53,5
10,2017-01-07 21:31:05,31
4,2017-01-06 07:41:03,68
9,2017-01-02 05:13:50,79
5,2017-01-06 05:49:14,8
3,2017-01-02 20:16:34,60
4,2017-01-05 08:41:58,37
1,2017-01-01 21:49:17,63
1,2017-01-04 17:25:03,5
6,2017-01-02 06:34:20,35
1,2017-01-05 22:09:44,32
10,2017-01-01 06:25:27,32
4,2017-01-04 15:55:10,10
9,2017-01-02 20:12:59,92
9,2017-01-07 08:29:27,77
2,2017-01-04 12:54:13,43
2,2017-01-01 16:24:20,2
1,2017-01-06 13:40:06,70
4,2017-01-05 06:30:20,58
6,2017-01-03 11:54:03,41
1,2017-01-01 00:43:21,80
5,2017-01-04 00:22:24,12
2,2017-01-04 11:56:14,58
2,2017-01-03 22:50:19,94
6,2017-01-07 00:55:42,49
3,2017-01-05 13:10:28,65
4,2017-01-05 10:48:05,27
1,2017-01-02 00:15:37,15
4,2017-01-05 11:41:17,13
5,2017-01-02 17:03:43,24
10,2017-01-02 05:01:32,12
9,2017-01-01 04:01:44,95
5,2017-01-01 09:05:45,20
5,2017-01-02 00:53:46,50
10,2017-01-06 14:27:09,71
5,2017-01-01 04:08:58,22
10,2017-01-03 10:09:58,29
7,2017-01-04 14:43:40,59
6,2017-01-02 21:25:52,18
5,2017-01-02 07:15:48,12
2,2017-01-07 19:48:59,99
10,2017-01-06 03:06:47,22
9,2017-01-05 03:32:09,8
4,2017-01-04 09:19:53,37
8,2017-01-03 14:12:08,55
6,2017-01-06 18:05:56,33
3,2017-01-07 11:27:43,80
1,2017-01-06 14:20:32,82
8,2017-01-04 06:29:36,30
7,2017-01-05 11:28:16,1
1,2017-01-05 18:49:45,24
1,2017-01-06 21:57:57,92
5,2017-01-02 18:21:46,70
3,2017-01-06 19:56:20,34
2,2017-01-07 08:46:08,97
2,2017-01-05 03:13:01,49
7,2017-01-01 13:17:21,30
7,2017-01-07 04:32:47,89
1,2017-01-04 17:24:11,40
5,2017-01-01 20:55:28,29
8,2017-01-02 19:43:45,86
1,2017-01-01 02:49:40,1
5,2017-01-04 10:57:17,99
7,2017-01-06 19:42:51,96
1,2017-01-03 06:25:03,42
8,2017-01-07 07:12:01,2
1,2017-01-06 15:45:07,82
9,2017-01-04 19:54:41,72
1,2017-01-04 08:17:48,22
9,2017-01-01 18:34:45,86
9,2017-01-04 14:30:28,7
3,2017-01-02 20:56:14,30
8,2017-01-07 21:54:08,42
3,2017-01-06 02:26:57,10
6,2017-01-06 17:48:31,28
5,2017-01-03 09:02:02,50
6,2017-01-02 13:43:02,77
4,2017-01-07 17:45:35,81
10,2017-01-04 22:44:54,53
10,2017-01-03 15:54:04,36
7,2017-01-01 05:19:56,8
9,2017-01-05 22:21:28,75
9,2017-01-06 08:19:36,42
6,2017-01-03 10:17:07,27
10,2017-01-01 20:24:06,34
10,2017-01-06 12:28:13,61
4,2017-01-06 04:04:11,59
3,2017-01-01 15:17:34,62
9,2017-01-07 10:43:59,40
7,2017-01-07 19:38:32,31
6,2017-01-02 03:32:59,79
10,2017-01-05 17:06:44,2
4,2017-01-07 19:41:58,69
9,2017-01-07 11:48:23,5
2,2017-01-01 13:32:40,25
1,2017-01-04 09:48:12,31
1,2017-01-05 12:05:51,70
1,2017-01-03 03:07:55,77
7,2017-01-01 02:58:55,2
2,2017-01-05 21:57:24,68
5,2017-01-03 15:49:36,11
10,2017-01-01 20:53:09,5
7,2017-01-04 07:32:17,2
9,2017-01-02 13:58:18,50
6,2017-01-03 16:53:03,75
5,2017-01-06 14:16:39,74
1,2017-01-06 09:30:02,100
3,2017-01-01 00:20:25,82
10,2017-01-01 00:01:16,50
6,2017-01-02 11:18:53,55
6,2017-01-01 02:38:21,41
5,2017-01-06 03:59:34,74
2,2017-01-07 20:09:04,56
6,2017-01-05 12:04:04,12
6,2017-01-01 13:00:38,69
3,2017-01-06 17:12:16,19
7,2017-01-03 00:20:08,74
4,2017-01-02 04:12:06,45
8,2017-01-06 16:39:35,16
2,2017-01-06 20:30:46,56
7,2017-01-04 08:09:15,63
7,2017-01-01 15:25:20,27
6,2017-01-07 04:25:42,97
4,2017-01-05 17:09:16,94
10,2017-01-02 22:22:33,80
6,2017-01-03 21:01:54,5
5,2017-01-07 16:12:59,33
6,2017-01-05 02:33:57,28
3,2017-01-01 09:48:16,60
7,2017-01-06 00:22:57,97
2,2017-01-07 05:33:42,85
9,2017-01-02 21:26:23,35
8,2017-01-01 02:22:22,98
8,2017-01-05 16:05:19,14
1,2017-01-07 05:03:37,60
7,2017-01-05 21:40:12,17
5,2017-01-05 08:50:38,25
7,2017-01-06 22:16:06,100
9,2017-01-05 09:45:07,41
3,2017-01-06 13:49:30,80
3,2017-01-05 23:22:14,93
2,2017-01-01 18:32:35,1
3,2017-01-03 17:16:45,55
10,2017-01-03 14:23:36,73
3,2017-01-07 21:04:56,86
2,2017-01-02 15:48:14,17
4,2017-01-06 17:52:54,95
9,2017-01-07 02:24:46,73
10,2017-01-07 15:21:49,14
3,2017-01-06 01:44:06,29
7,2017-01-02 21:59:00,12
8,2017-01-07 16:00:31,10
8,2017-01-05 19:47:03,28
10,2017-01-04 10:59:26,100
7,2017-01-01 00:16:50,36
8,2017-01-05 10:00:00,38
5,2017-01-03 23:24:10,51
9,2017-01-04 22:03:39,25
3,2017-01-02 10:28:06,54
4,2017-01-07 11:40:36,3
3,2017-01-07 08:24:06,61
7,2017-01-02 00:59:31,63
6,2017-01-04 19:57:00,97
6,2017-01-05 09:08:26,23
2,2017-01-03 01:39:29,9
2,2017-01-06 17:28:43,49
9,2017-01-05 02:57:31,47
10,2017-01-02 14:07:41,70
10,2017-01-06 03:24:43,78
8,2017-01-01 04:29:54,15
1,2017-01-04 19:11:06,30
5,2017-01-05 17:02:16,72
2,2017-01-06 13:13:37,69
6,2017-01-05 10:08:00,53
10,2017-01-02 05:19:40,76
8,2017-01-07 07:06:02,63
1,2017-01-07 11:55:47,39
10,2017-01-06 20:55:33,60
10,2017-01-06 04:24:07,38
1,2017-01-03 14:04:38,42
7,2017-01-05 05:58:39,86
7,2017-01-07 00:34:07,43
10,2017-01-02 16:17:12,50
4,2017-01-01 20:19:24,72
6,2017-01-05 20:07:37,26
1,2017-01-05 09:05:33,40
2,2017-01-01 05:19:13,61
8,2017-01-07 18:13:51,91
10,2017-01-01 13:23:06,58
4,2017-01-04 15:43:06,37
10,2017-01-01 14:26:32,62
9,2017-01-05 17:31:57,59
7,2017-01-06 15:34:55,83
9,2017-01-03 20:23:49,35
1,2017-01-06 14:17:47,38
3,2017-01-06 22:06:51,42
2,2017-01-07 15:57:58,50
1,2017-01-01 12:33:41,16
8,2017-01-03 19:16:14,74
4,2017-01-04 10:29:17,18
5,2017-01-06 11:38:48,89
3,2017-01-07 21:45:40,49
3,2017-01-05 21:36:01,16
9,2017-01-07 01:28:52,49
9,2017-01-05 17:49:09,1
9,2017-01-01 00:05:02,20
9,2017-01-04 01:00:37,9
5,2017-01-04 09:39:18,83
4,2017-01-02 00:31:03,96
1,2017-01-06 00:16:11,94
1,2017-01-01 15:33:44,76
7,2017-01-04 14:51:18,13
6,2017-01-04 00:10:51,98
7,2017-01-05 07:53:43,57
7,2017-01-05 04:38:06,45
9,2017-01-01 02:04:46,22
4,2017-01-02 10:06:54,27
10,2017-01-06 19:01:21,54
3,2017-01-02 19:45:38,86
2,2017-01-02 07:37:40,2
1,2017-01-02 09:31:31,39
6,2017-01-04 00:14:22,15
2,2017-01-04 21:59:53,73
2,2017-01-01 21:56:15,47
6,2017-01-01 00:42:29,48
6,2017-01-07 06:49:21,47
5,2017-01-05 20:52:30,68
2,2017-01-03 21:57:41,25
8,2017-01-03 05:51:14,16
6,2017-01-04 14:21:24,78
8,2017-01-04 09:34:30,3
9,2017-01-04 01:24:21,32
1,2017-01-01 22:20:33,49
5,2017-01-07 11:27:27,92
8,2017-01-07 00:06:36,11
2,2017-01-05 18:08:53,6
9,2017-01-01 11:54:17,99
3,2017-01-03 06:15:10,92
5,2017-01-03 03:54:16,71
9,2017-01-03 02:19:16,33
2,2017-01-06 03:16:25,65
7,2017-01-03 03:22:30,48
7,2017-01-03 19:49:58,65
8,2017-01-03 02:14:06,27
3,2017-01-07 04:50:55,79
8,2017-01-06 14:44:41,12
3,2017-01-07 21:23:54,41
8,2017-01-07 04:02:08,74
2,2017-01-01 01:39:33,62
7,2017-01-03 16:50:56,12
6,2017-01-01 06:17:32,96
8,2017-01-07 11:33:53,4
1,2017-01-03 19:14:47,87
7,2017-01-04 06:43:06,40
8,2017-01-03 04:37:00,49
2,2017-01-04 19:27:37,29
8,2017-01-04 13:19:37,46
6,2017-01-01 04:53:31,1
9,2017-01-04 13:05:01,100
8,2017-01-03 14:13:13,85
4,2017-01-03 23:15:19,95
6,2017-01-07 09:34:07,9
3,2017-01-06 17:28:56,45
3,2017-01-06 05:18:07,59
3,2017-01-05 22:22:28,76
6,2017-01-04 09:59:29,73
3,2017-01-02 07:00:58,35
10,2017-01-02 13:50:48,72
5,2017-01-07 05:44:12,47
6,2017-01-07 02:18:02,5
9,2017-01-06 07:48:44,70
6,2017-01-02 22:41:14,51
1,2017-01-03 03:17:26,49
9,2017-01-03 20:48:30,66
3,2017-01-05 07:44:14,15
1,2017-01-04 16:15:38,55
2,2017-01-07 23:20:53,33
9,2017-01-05 16:16:09,17
10,2017-01-05 04:26:34,91
8,2017-01-01 18:05:36,70
4,2017-01-06 06:12:33,70
3,2017-01-06 19:32:35,62
2,2017-01-02 18:10:14,44
5,2017-01-06 08:44:47,24
5,2017-01-02 08:48:51,80
2,2017-01-07 16:51:33,85
8,2017-01-07 07:55:59,2
3,2017-01-01 09:37:33,79
3,2017-01-05 21:52:32,90
10,2017-01-04 22:25:58,58
6,2017-01-01 16:19:56,71
9,2017-01-03 11:50:25,49
9,2017-01-02 15:27:23,3
7,2017-01-07 05:45:25,80
9,2017-01-01 22:21:07,96
2,2017-01-03 09:47:14,32
4,2017-01-07 17:33:27,73
10,2017-01-05 07:13:59,69
9,2017-01-07 11:51:01,38
8,2017-01-06 19:45:50,35
5,2017-01-01 10:30:21,79
8,2017-01-04 08:00:59,32
1,2017-01-06 20:45:11,56
10,2017-01-03 20:21:31,98
