PersonID,EventID,SpaceID,StartDateTime,EndDateTime
170,148,151,2018-02-23 12:14:28,2018-02-23 12:15:07
170,148,152,2018-02-23 12:15:07,2018-02-23 14:04:50
170,428,152,2018-02-23 14:04:50,2018-02-23 14:05:37
170,428,151,2018-02-23 14:05:37,2018-02-23 14:05:52
170,428,10,2018-02-23 14:05:52,2018-02-23 14:06:09
170,428,0,2018-02-23 14:06:09,2018-02-23 14:06:20
170,428,1,2018-02-23 14:06:20,2018-02-23 14:07:01
170,428,2,2018-02-23 14:07:01,2018-02-23 14:07:16
170,428,14,2018-02-23 14:07:16,2018-02-23 14:07:44
170,428,153,2018-02-23 14:07:44,2018-02-23 14:08:35
170,428,154,2018-02-23 14:08:35,2018-02-23 16:33:23
170,20,154,2018-02-23 16:33:23,2018-02-23 16:33:56
170,20,17,2018-02-23 16:33:56,2018-02-23 16:34:26
170,20,121,2018-02-23 16:34:26,2018-02-23 17:07:17
170,42,121,2018-02-23 17:07:17,2018-02-23 17:07:38
170,42,17,2018-02-23 17:07:38,2018-02-23 17:08:27
170,42,154,2018-02-23 17:08:27,2018-02-23 17:08:55
170,42,153,2018-02-23 17:08:55,2018-02-23 17:09:11
170,42,14,2018-02-23 17:09:11,2018-02-23 17:09:24
170,42,2,2018-02-23 17:09:24,2018-02-23 17:10:24
170,42,1,2018-02-23 17:10:24,2018-02-23 17:10:31
170,42,0,2018-02-23 17:10:31,2018-02-23 17:10:50
170,42,10,2018-02-23 17:10:50,2018-02-23 17:11:48
170,42,11,2018-02-23 17:11:48,2018-02-23 17:11:58
170,42,104,2018-02-23 17:11:58,2018-02-23 17:55:18
170,0,104,2018-02-23 17:55:18,2018-02-23 17:55:30
170,0,11,2018-02-23 17:55:30,2018-02-23 17:56:22
170,0,10,2018-02-23 17:56:22,2018-02-23 17:56:44
170,0,0,2018-02-23 17:56:44,2018-02-23 18:04:45
170,0,0,2018-02-23 18:04:45,2018-02-23 18:14:44
170,-1,0,2018-02-23 18:14:44,2018-02-23 23:59:59
197,-1,0,2018-02-23 00:00:00,2018-02-23 12:38:42
197,496,0,2018-02-23 12:38:42,2018-02-23 12:38:56
197,496,1,2018-02-23 12:38:56,2018-02-23 12:39:46
197,496,2,2018-02-23 12:39:46,2018-02-23 12:40:03
197,496,14,2018-02-23 12:40:03,2018-02-23 12:40:53
197,496,15,2018-02-23 12:40:53,2018-02-23 12:41:07
197,496,192,2018-02-23 12:41:07,2018-02-23 15:21:24
197,255,192,2018-02-23 15:21:24,2018-02-23 15:21:39
197,255,15,2018-02-23 15:21:39,2018-02-23 15:22:37
197,255,14,2018-02-23 15:22:37,2018-02-23 15:22:55
197,255,2,2018-02-23 15:22:55,2018-02-23 15:23:53
197,255,1,2018-02-23 15:23:53,2018-02-23 15:24:03
197,255,0,2018-02-23 15:24:03,2018-02-23 15:24:23
197,255,10,2018-02-23 15:24:23,2018-02-23 15:25:05
197,255,11,2018-02-23 15:25:05,2018-02-23 15:25:25
197,255,103,2018-02-23 15:25:25,2018-02-23 16:23:04
197,285,103,2018-02-23 16:23:04,2018-02-23 16:23:34
197,285,11,2018-02-23 16:23:34,2018-02-23 16:24:11
197,285,10,2018-02-23 16:24:11,2018-02-23 16:24:30
197,285,0,2018-02-23 16:24:30,2018-02-23 16:24:40
197,285,1,2018-02-23 16:24:40,2018-02-23 16:25:27
197,285,2,2018-02-23 16:25:27,2018-02-23 16:25:43
197,285,14,2018-02-23 16:25:43,2018-02-23 16:26:43
197,285,15,2018-02-23 16:26:43,2018-02-23 16:26:58
197,285,192,2018-02-23 16:26:58,2018-02-23 16:41:05
197,491,192,2018-02-23 16:41:05,2018-02-23 16:41:20
197,491,15,2018-02-23 16:41:20,2018-02-23 16:42:14
197,491,14,2018-02-23 16:42:14,2018-02-23 16:42:29
197,491,2,2018-02-23 16:42:29,2018-02-23 16:43:19
197,491,1,2018-02-23 16:43:19,2018-02-23 16:43:29
197,491,0,2018-02-23 16:43:29,2018-02-23 16:43:49
197,491,10,2018-02-23 16:43:49,2018-02-23 16:44:27
197,491,11,2018-02-23 16:44:27,2018-02-23 16:44:39
197,491,191,2018-02-23 16:44:39,2018-02-23 17:28:15
197,310,191,2018-02-23 17:28:15,2018-02-23 17:36:27
197,310,11,2018-02-23 17:36:27,2018-02-23 17:37:02
197,310,10,2018-02-23 17:37:02,2018-02-23 17:37:18
197,310,0,2018-02-23 17:37:18,2018-02-23 17:37:26
197,310,1,2018-02-23 17:37:26,2018-02-23 17:38:19
197,310,2,2018-02-23 17:38:19,2018-02-23 17:38:34
197,310,14,2018-02-23 17:38:34,2018-02-23 17:38:56
197,310,153,2018-02-23 17:38:56,2018-02-23 17:39:57
197,310,154,2018-02-23 17:39:57,2018-02-23 17:40:57
197,310,17,2018-02-23 17:40:57,2018-02-23 17:41:22
197,310,121,2018-02-23 17:41:22,2018-02-23 18:07:36
197,0,121,2018-02-23 18:07:36,2018-02-23 18:08:07
197,0,17,2018-02-23 18:08:07,2018-02-23 18:08:50
197,0,154,2018-02-23 18:08:50,2018-02-23 18:09:26
197,0,153,2018-02-23 18:09:26,2018-02-23 18:09:45
197,0,14,2018-02-23 18:09:45,2018-02-23 18:09:59
197,0,2,2018-02-23 18:09:59,2018-02-23 18:10:39
197,0,1,2018-02-23 18:10:39,2018-02-23 18:10:49
197,0,0,2018-02-23 18:10:49,2018-02-23 18:17:23
197,-1,0,2018-02-23 18:17:23,2018-02-23 23:59:59
195,-1,0,2018-02-23 00:00:00,2018-02-23 14:17:46
195,187,0,2018-02-23 14:17:46,2018-02-23 14:17:59
195,187,1,2018-02-23 14:17:59,2018-02-23 14:18:52
195,187,2,2018-02-23 14:18:52,2018-02-23 14:19:01
195,187,14,2018-02-23 14:19:01,2018-02-23 14:19:26
195,187,153,2018-02-23 14:19:26,2018-02-23 17:05:16
195,439,153,2018-02-23 17:05:16,2018-02-23 17:05:38
195,439,14,2018-02-23 17:05:38,2018-02-23 17:05:53
195,439,2,2018-02-23 17:05:53,2018-02-23 17:06:48
195,439,1,2018-02-23 17:06:48,2018-02-23 17:06:56
195,439,0,2018-02-23 17:06:56,2018-02-23 17:07:06
195,439,10,2018-02-23 17:07:06,2018-02-23 17:07:42
195,439,11,2018-02-23 17:07:42,2018-02-23 17:08:23
195,439,103,2018-02-23 17:08:23,2018-02-23 17:53:06
195,0,103,2018-02-23 17:53:06,2018-02-23 17:53:47
195,0,11,2018-02-23 17:53:47,2018-02-23 17:54:28
195,0,10,2018-02-23 17:54:28,2018-02-23 17:54:50
195,0,0,2018-02-23 17:54:50,2018-02-23 18:03:36
195,-1,0,2018-02-23 18:03:36,2018-02-23 23:59:59
188,-1,0,2018-02-23 00:00:00,2018-02-23 14:17:03
188,32,0,2018-02-23 14:17:03,2018-02-23 14:17:25
188,32,10,2018-02-23 14:17:25,2018-02-23 14:17:40
188,32,151,2018-02-23 14:17:40,2018-02-23 16:10:22
188,0,151,2018-02-23 16:10:22,2018-02-23 16:10:39
188,0,10,2018-02-23 16:10:39,2018-02-23 16:10:57
188,0,0,2018-02-23 16:10:57,2018-02-23 16:19:53
188,5,0,2018-02-23 16:19:53,2018-02-23 16:20:07
188,5,1,2018-02-23 16:20:07,2018-02-23 16:20:57
188,5,2,2018-02-23 16:20:57,2018-02-23 16:21:14
188,5,14,2018-02-23 16:21:14,2018-02-23 16:22:04
188,5,15,2018-02-23 16:22:04,2018-02-23 16:22:18
188,5,192,2018-02-23 16:22:18,2018-02-23 15:58:29
188,148,192,2018-02-23 15:58:29,2018-02-23 15:58:41
188,148,15,2018-02-23 15:58:41,2018-02-23 15:59:27
188,148,14,2018-02-23 15:59:27,2018-02-23 15:59:40
188,148,2,2018-02-23 15:59:40,2018-02-23 16:00:24
188,148,1,2018-02-23 16:00:24,2018-02-23 16:00:36
188,148,0,2018-02-23 16:00:36,2018-02-23 16:01:02
188,148,10,2018-02-23 16:01:02,2018-02-23 16:01:18
188,148,151,2018-02-23 16:01:18,2018-02-23 16:01:56
188,148,152,2018-02-23 16:01:56,2018-02-23 16:28:46
188,288,152,2018-02-23 16:28:46,2018-02-23 16:29:20
188,288,151,2018-02-23 16:29:20,2018-02-23 16:29:36
188,288,10,2018-02-23 16:29:36,2018-02-23 16:29:49
188,288,0,2018-02-23 16:29:49,2018-02-23 16:30:01
188,288,1,2018-02-23 16:30:01,2018-02-23 16:30:48
188,288,2,2018-02-23 16:30:48,2018-02-23 16:31:02
188,288,14,2018-02-23 16:31:02,2018-02-23 16:31:29
188,288,125,2018-02-23 16:31:29,2018-02-23 17:31:44
188,439,125,2018-02-23 17:31:44,2018-02-23 17:32:07
188,439,14,2018-02-23 17:32:07,2018-02-23 17:32:23
188,439,2,2018-02-23 17:32:23,2018-02-23 17:33:02
188,439,1,2018-02-23 17:33:02,2018-02-23 17:33:09
188,439,0,2018-02-23 17:33:09,2018-02-23 17:33:29
188,439,10,2018-02-23 17:33:29,2018-02-23 17:33:59
188,439,11,2018-02-23 17:33:59,2018-02-23 17:34:34
188,439,103,2018-02-23 17:34:34,2018-02-23 18:13:21
188,-1,103,2018-02-23 18:13:21,2018-02-23 18:14:02
188,-1,11,2018-02-23 18:14:02,2018-02-23 18:14:43
188,-1,10,2018-02-23 18:14:43,2018-02-23 18:15:05
188,-1,0,2018-02-23 18:15:05,2018-02-23 23:59:59
14,-1,0,2018-02-23 00:00:00,2018-02-23 12:30:04
14,32,0,2018-02-23 12:30:04,2018-02-23 12:30:26
14,32,10,2018-02-23 12:30:26,2018-02-23 12:30:41
14,32,151,2018-02-23 12:30:41,2018-02-23 14:23:18
14,99,151,2018-02-23 14:23:18,2018-02-23 14:23:32
14,99,10,2018-02-23 14:23:32,2018-02-23 14:23:57
14,99,0,2018-02-23 14:23:57,2018-02-23 14:24:08
14,99,1,2018-02-23 14:24:08,2018-02-23 14:24:59
14,99,2,2018-02-23 14:24:59,2018-02-23 14:25:08
14,99,14,2018-02-23 14:25:08,2018-02-23 14:25:32
14,99,153,2018-02-23 14:25:32,2018-02-23 17:03:09
14,314,153,2018-02-23 17:03:09,2018-02-23 17:03:29
14,314,14,2018-02-23 17:03:29,2018-02-23 17:03:53
14,314,125,2018-02-23 17:03:53,2018-02-23 17:47:55
14,-1,125,2018-02-23 17:47:55,2018-02-23 17:48:22
14,-1,14,2018-02-23 17:48:22,2018-02-23 17:48:36
14,-1,2,2018-02-23 17:48:36,2018-02-23 17:49:36
14,-1,1,2018-02-23 17:49:36,2018-02-23 17:49:44
14,-1,0,2018-02-23 17:49:44,2018-02-23 23:59:59
108,-1,0,2018-02-23 00:00:00,2018-02-23 11:31:40
108,424,0,2018-02-23 11:31:40,2018-02-23 11:31:50
108,424,1,2018-02-23 11:31:50,2018-02-23 11:32:46
108,424,2,2018-02-23 11:32:46,2018-02-23 11:33:01
108,424,14,2018-02-23 11:33:01,2018-02-23 11:33:26
108,424,153,2018-02-23 11:33:26,2018-02-23 11:34:13
108,424,154,2018-02-23 11:34:13,2018-02-23 16:11:35
108,465,154,2018-02-23 16:11:35,2018-02-23 16:12:19
108,465,153,2018-02-23 16:12:19,2018-02-23 17:02:11
108,19,153,2018-02-23 17:02:11,2018-02-23 17:02:31
108,19,14,2018-02-23 17:02:31,2018-02-23 17:02:44
108,19,2,2018-02-23 17:02:44,2018-02-23 17:03:24
108,19,1,2018-02-23 17:03:24,2018-02-23 17:03:37
108,19,0,2018-02-23 17:03:37,2018-02-23 17:03:57
108,19,10,2018-02-23 17:03:57,2018-02-23 17:04:13
108,19,151,2018-02-23 17:04:13,2018-02-23 17:04:48
108,19,152,2018-02-23 17:04:48,2018-02-23 17:05:21
108,19,13,2018-02-23 17:05:21,2018-02-23 17:05:45
108,19,101,2018-02-23 17:05:45,2018-02-23 17:36:36
108,459,101,2018-02-23 17:36:36,2018-02-23 17:37:00
108,459,13,2018-02-23 17:37:00,2018-02-23 17:37:35
108,459,12,2018-02-23 17:37:35,2018-02-23 17:37:58
108,459,11,2018-02-23 17:37:58,2018-02-23 17:38:13
108,459,191,2018-02-23 17:38:13,2018-02-23 18:12:36
108,-1,191,2018-02-23 18:12:36,2018-02-23 18:12:52
108,-1,11,2018-02-23 18:12:52,2018-02-23 18:13:30
108,-1,10,2018-02-23 18:13:30,2018-02-23 18:13:51
108,-1,0,2018-02-23 18:13:51,2018-02-23 23:59:59
112,-1,0,2018-02-23 00:00:00,2018-02-23 12:45:13
112,164,0,2018-02-23 12:45:13,2018-02-23 12:45:27
112,164,1,2018-02-23 12:45:27,2018-02-23 12:46:17
112,164,2,2018-02-23 12:46:17,2018-02-23 12:46:34
112,164,14,2018-02-23 12:46:34,2018-02-23 12:47:24
112,164,15,2018-02-23 12:47:24,2018-02-23 12:47:38
112,164,192,2018-02-23 12:47:38,2018-02-23 16:11:28
112,428,192,2018-02-23 16:11:28,2018-02-23 16:11:43
112,428,15,2018-02-23 16:11:43,2018-02-23 16:12:15
112,428,16,2018-02-23 16:12:15,2018-02-23 16:13:01
112,428,17,2018-02-23 16:13:01,2018-02-23 16:13:52
112,428,154,2018-02-23 16:13:52,2018-02-23 15:49:46
112,96,154,2018-02-23 15:49:46,2018-02-23 15:50:30
112,96,153,2018-02-23 15:50:30,2018-02-23 16:45:21
112,288,153,2018-02-23 16:45:21,2018-02-23 16:45:41
112,288,14,2018-02-23 16:45:41,2018-02-23 16:46:05
112,288,125,2018-02-23 16:46:05,2018-02-23 17:27:27
112,225,125,2018-02-23 17:27:27,2018-02-23 17:27:46
112,225,14,2018-02-23 17:27:46,2018-02-23 17:28:02
112,225,2,2018-02-23 17:28:02,2018-02-23 17:28:57
112,225,1,2018-02-23 17:28:57,2018-02-23 17:29:07
112,225,0,2018-02-23 17:29:07,2018-02-23 17:29:26
112,225,10,2018-02-23 17:29:26,2018-02-23 17:29:43
112,225,105,2018-02-23 17:29:43,2018-02-23 18:14:04
112,-1,105,2018-02-23 18:14:04,2018-02-23 18:14:22
112,-1,10,2018-02-23 18:14:22,2018-02-23 18:14:46
112,-1,0,2018-02-23 18:14:46,2018-02-23 23:59:59
153,-1,0,2018-02-23 00:00:00,2018-02-23 14:02:48
153,463,0,2018-02-23 14:02:48,2018-02-23 14:02:58
153,463,1,2018-02-23 14:02:58,2018-02-23 14:03:54
153,463,2,2018-02-23 14:03:54,2018-02-23 14:04:09
153,463,14,2018-02-23 14:04:09,2018-02-23 14:04:34
153,463,153,2018-02-23 14:04:34,2018-02-23 14:05:21
153,463,154,2018-02-23 14:05:21,2018-02-23 16:24:20
153,172,154,2018-02-23 16:24:20,2018-02-23 16:25:12
153,172,153,2018-02-23 16:25:12,2018-02-23 16:25:35
153,172,14,2018-02-23 16:25:35,2018-02-23 16:25:52
153,172,2,2018-02-23 16:25:52,2018-02-23 16:27:07
153,172,1,2018-02-23 16:27:07,2018-02-23 16:27:17
153,172,0,2018-02-23 16:27:17,2018-02-23 16:27:37
153,172,10,2018-02-23 16:27:37,2018-02-23 16:28:35
153,172,11,2018-02-23 16:28:35,2018-02-23 16:28:42
153,172,104,2018-02-23 16:28:42,2018-02-23 17:16:20
153,225,104,2018-02-23 17:16:20,2018-02-23 17:16:32
153,225,11,2018-02-23 17:16:32,2018-02-23 17:17:17
153,225,10,2018-02-23 17:17:17,2018-02-23 17:17:29
153,225,105,2018-02-23 17:17:29,2018-02-23 18:04:29
153,0,105,2018-02-23 18:04:29,2018-02-23 18:04:47
153,0,10,2018-02-23 18:04:47,2018-02-23 18:05:11
153,0,0,2018-02-23 18:05:11,2018-02-23 18:14:06
153,-1,0,2018-02-23 18:14:06,2018-02-23 23:59:59
39,-1,0,2018-02-23 00:00:00,2018-02-23 12:52:16
39,279,0,2018-02-23 12:52:16,2018-02-23 12:52:38
39,279,10,2018-02-23 12:52:38,2018-02-23 12:52:53
39,279,151,2018-02-23 12:52:53,2018-02-23 16:46:51
39,482,151,2018-02-23 16:46:51,2018-02-23 16:47:07
39,482,10,2018-02-23 16:47:07,2018-02-23 16:47:22
39,482,105,2018-02-23 16:47:22,2018-02-23 17:36:48
39,439,105,2018-02-23 17:36:48,2018-02-23 17:37:07
39,439,10,2018-02-23 17:37:07,2018-02-23 17:37:52
39,439,11,2018-02-23 17:37:52,2018-02-23 17:38:25
39,439,103,2018-02-23 17:38:25,2018-02-23 18:20:32
39,-1,103,2018-02-23 18:20:32,2018-02-23 18:21:13
39,-1,11,2018-02-23 18:21:13,2018-02-23 18:21:54
39,-1,10,2018-02-23 18:21:54,2018-02-23 18:22:16
39,-1,0,2018-02-23 18:22:16,2018-02-23 23:59:59
140,-1,0,2018-02-23 00:00:00,2018-02-23 12:47:10
140,440,0,2018-02-23 12:47:10,2018-02-23 12:47:23
140,440,1,2018-02-23 12:47:23,2018-02-23 12:48:16
140,440,2,2018-02-23 12:48:16,2018-02-23 12:48:25
140,440,14,2018-02-23 12:48:25,2018-02-23 12:48:50
140,440,153,2018-02-23 12:48:50,2018-02-23 16:29:27
140,107,153,2018-02-23 16:29:27,2018-02-23 16:29:47
140,107,14,2018-02-23 16:29:47,2018-02-23 16:30:34
140,107,15,2018-02-23 16:30:34,2018-02-23 16:31:03
140,107,123,2018-02-23 16:31:03,2018-02-23 17:25:18
140,81,123,2018-02-23 17:25:18,2018-02-23 17:25:53
140,81,15,2018-02-23 17:25:53,2018-02-23 17:26:23
140,81,16,2018-02-23 17:26:23,2018-02-23 17:27:04
140,81,17,2018-02-23 17:27:04,2018-02-23 17:27:24
140,81,121,2018-02-23 17:27:24,2018-02-23 18:11:43
140,-1,121,2018-02-23 18:11:43,2018-02-23 18:12:14
140,-1,17,2018-02-23 18:12:14,2018-02-23 18:12:57
140,-1,154,2018-02-23 18:12:57,2018-02-23 18:13:33
140,-1,153,2018-02-23 18:13:33,2018-02-23 18:13:52
140,-1,14,2018-02-23 18:13:52,2018-02-23 18:14:06
140,-1,2,2018-02-23 18:14:06,2018-02-23 18:14:46
140,-1,1,2018-02-23 18:14:46,2018-02-23 18:14:56
140,-1,0,2018-02-23 18:14:56,2018-02-23 23:59:59
44,-1,0,2018-02-23 00:00:00,2018-02-23 12:50:33
44,148,0,2018-02-23 12:50:33,2018-02-23 12:50:51
44,148,10,2018-02-23 12:50:51,2018-02-23 12:51:06
44,148,151,2018-02-23 12:51:06,2018-02-23 12:51:45
44,148,152,2018-02-23 12:51:45,2018-02-23 15:43:12
44,211,152,2018-02-23 15:43:12,2018-02-23 16:19:15
44,0,152,2018-02-23 16:19:15,2018-02-23 16:20:04
44,0,151,2018-02-23 16:20:04,2018-02-23 16:20:27
44,0,10,2018-02-23 16:20:27,2018-02-23 16:20:54
44,0,0,2018-02-23 16:20:54,2018-02-23 16:31:11
44,226,0,2018-02-23 16:31:11,2018-02-23 16:31:34
44,226,10,2018-02-23 16:31:34,2018-02-23 16:32:12
44,226,11,2018-02-23 16:32:12,2018-02-23 16:32:26
44,226,191,2018-02-23 16:32:26,2018-02-23 17:19:31
44,98,191,2018-02-23 17:19:31,2018-02-23 17:36:27
44,98,11,2018-02-23 17:36:27,2018-02-23 17:36:59
44,98,12,2018-02-23 17:36:59,2018-02-23 17:37:29
44,98,102,2018-02-23 17:37:29,2018-02-23 18:00:12
44,-1,102,2018-02-23 18:00:12,2018-02-23 18:00:49
44,-1,12,2018-02-23 18:00:49,2018-02-23 18:01:22
44,-1,11,2018-02-23 18:01:22,2018-02-23 18:02:28
44,-1,10,2018-02-23 18:02:28,2018-02-23 18:02:44
44,-1,0,2018-02-23 18:02:44,2018-02-23 23:59:59
73,-1,0,2018-02-23 00:00:00,2018-02-23 11:51:02
73,32,0,2018-02-23 11:51:02,2018-02-23 11:51:24
73,32,10,2018-02-23 11:51:24,2018-02-23 11:51:39
73,32,151,2018-02-23 11:51:39,2018-02-23 14:01:15
73,145,151,2018-02-23 14:01:15,2018-02-23 14:01:29
73,145,10,2018-02-23 14:01:29,2018-02-23 14:01:54
73,145,0,2018-02-23 14:01:54,2018-02-23 14:02:05
73,145,1,2018-02-23 14:02:05,2018-02-23 14:02:56
73,145,2,2018-02-23 14:02:56,2018-02-23 14:03:05
73,145,14,2018-02-23 14:03:05,2018-02-23 14:03:29
73,145,153,2018-02-23 14:03:29,2018-02-23 15:18:51
73,251,153,2018-02-23 15:18:51,2018-02-23 15:14:33
73,374,153,2018-02-23 15:14:33,2018-02-23 15:15:08
73,374,154,2018-02-23 15:15:08,2018-02-23 15:15:44
73,374,17,2018-02-23 15:15:44,2018-02-23 15:16:11
73,374,121,2018-02-23 15:16:11,2018-02-23 16:04:56
73,308,121,2018-02-23 16:04:56,2018-02-23 16:05:24
73,308,17,2018-02-23 16:05:24,2018-02-23 16:05:55
73,308,16,2018-02-23 16:05:55,2018-02-23 16:06:25
73,308,15,2018-02-23 16:06:25,2018-02-23 16:06:40
73,308,192,2018-02-23 16:06:40,2018-02-23 17:06:01
73,233,192,2018-02-23 17:06:01,2018-02-23 17:06:16
73,233,15,2018-02-23 17:06:16,2018-02-23 17:07:10
73,233,14,2018-02-23 17:07:10,2018-02-23 17:07:25
73,233,2,2018-02-23 17:07:25,2018-02-23 17:08:15
73,233,1,2018-02-23 17:08:15,2018-02-23 17:08:25
73,233,0,2018-02-23 17:08:25,2018-02-23 17:08:45
73,233,10,2018-02-23 17:08:45,2018-02-23 17:09:23
73,233,11,2018-02-23 17:09:23,2018-02-23 17:09:35
73,233,191,2018-02-23 17:09:35,2018-02-23 17:54:39
73,-1,191,2018-02-23 17:54:39,2018-02-23 17:54:55
73,-1,11,2018-02-23 17:54:55,2018-02-23 17:55:33
73,-1,10,2018-02-23 17:55:33,2018-02-23 17:55:54
73,-1,0,2018-02-23 17:55:54,2018-02-23 23:59:59
4,-1,0,2018-02-23 00:00:00,2018-02-23 13:18:06
4,83,0,2018-02-23 13:18:06,2018-02-23 13:18:28
4,83,10,2018-02-23 13:18:28,2018-02-23 13:18:43
4,83,151,2018-02-23 13:18:43,2018-02-23 17:02:01
4,490,151,2018-02-23 17:02:01,2018-02-23 17:02:11
4,490,10,2018-02-23 17:02:11,2018-02-23 17:02:59
4,490,11,2018-02-23 17:02:59,2018-02-23 17:03:15
4,490,191,2018-02-23 17:03:15,2018-02-23 17:46:00
4,0,191,2018-02-23 17:46:00,2018-02-23 17:46:16
4,0,11,2018-02-23 17:46:16,2018-02-23 17:46:54
4,0,10,2018-02-23 17:46:54,2018-02-23 17:47:15
4,0,0,2018-02-23 17:47:15,2018-02-23 17:56:00
4,0,0,2018-02-23 17:56:00,2018-02-23 18:07:42
4,-1,0,2018-02-23 18:07:42,2018-02-23 23:59:59
165,-1,0,2018-02-23 00:00:00,2018-02-23 13:04:02
165,322,0,2018-02-23 13:04:02,2018-02-23 13:04:12
165,322,1,2018-02-23 13:04:12,2018-02-23 13:05:08
165,322,2,2018-02-23 13:05:08,2018-02-23 13:05:23
165,322,14,2018-02-23 13:05:23,2018-02-23 13:05:48
165,322,153,2018-02-23 13:05:48,2018-02-23 13:06:35
165,322,154,2018-02-23 13:06:35,2018-02-23 16:57:13
165,488,154,2018-02-23 16:57:13,2018-02-23 16:57:53
165,488,153,2018-02-23 16:57:53,2018-02-23 16:58:13
165,488,14,2018-02-23 16:58:13,2018-02-23 16:58:26
165,488,2,2018-02-23 16:58:26,2018-02-23 16:59:18
165,488,1,2018-02-23 16:59:18,2018-02-23 16:59:29
165,488,0,2018-02-23 16:59:29,2018-02-23 16:59:55
165,488,10,2018-02-23 16:59:55,2018-02-23 17:00:40
165,488,11,2018-02-23 17:00:40,2018-02-23 17:01:17
165,488,103,2018-02-23 17:01:17,2018-02-23 17:58:16
165,-1,103,2018-02-23 17:58:16,2018-02-23 17:58:57
165,-1,11,2018-02-23 17:58:57,2018-02-23 17:59:38
165,-1,10,2018-02-23 17:59:38,2018-02-23 18:00:00
165,-1,0,2018-02-23 18:00:00,2018-02-23 23:59:59
107,-1,0,2018-02-26 00:00:00,2018-02-26 13:12:55
107,462,0,2018-02-26 13:12:55,2018-02-26 13:13:05
107,462,1,2018-02-26 13:13:05,2018-02-26 13:14:01
107,462,2,2018-02-26 13:14:01,2018-02-26 13:14:16
107,462,14,2018-02-26 13:14:16,2018-02-26 13:14:41
107,462,153,2018-02-26 13:14:41,2018-02-26 13:15:28
107,462,154,2018-02-26 13:15:28,2018-02-26 16:38:41
107,47,154,2018-02-26 16:38:41,2018-02-26 16:39:21
107,47,153,2018-02-26 16:39:21,2018-02-26 16:39:41
107,47,14,2018-02-26 16:39:41,2018-02-26 16:39:54
107,47,2,2018-02-26 16:39:54,2018-02-26 16:40:37
107,47,1,2018-02-26 16:40:37,2018-02-26 16:40:47
107,47,0,2018-02-26 16:40:47,2018-02-26 16:41:08
107,47,10,2018-02-26 16:41:08,2018-02-26 16:41:54
107,47,11,2018-02-26 16:41:54,2018-02-26 16:42:25
107,47,12,2018-02-26 16:42:25,2018-02-26 16:43:02
107,47,102,2018-02-26 16:43:02,2018-02-26 17:18:44
107,439,102,2018-02-26 17:18:44,2018-02-26 17:19:25
107,439,12,2018-02-26 17:19:25,2018-02-26 17:19:50
107,439,11,2018-02-26 17:19:50,2018-02-26 17:20:33
107,439,103,2018-02-26 17:20:33,2018-02-26 17:59:06
107,0,103,2018-02-26 17:59:06,2018-02-26 17:59:47
107,0,11,2018-02-26 17:59:47,2018-02-26 18:00:28
107,0,10,2018-02-26 18:00:28,2018-02-26 18:00:50
107,0,0,2018-02-26 18:00:50,2018-02-26 18:09:23
107,0,0,2018-02-26 18:09:23,2018-02-26 18:19:06
107,0,0,2018-02-26 18:19:06,2018-02-26 18:29:42
107,0,0,2018-02-26 18:29:42,2018-02-26 18:39:54
107,-1,0,2018-02-26 18:39:54,2018-02-26 23:59:59
105,-1,0,2018-02-26 00:00:00,2018-02-26 11:39:35
105,123,0,2018-02-26 11:39:35,2018-02-26 11:39:53
105,123,10,2018-02-26 11:39:53,2018-02-26 11:40:08
105,123,151,2018-02-26 11:40:08,2018-02-26 11:40:47
105,123,152,2018-02-26 11:40:47,2018-02-26 15:07:36
105,187,152,2018-02-26 15:07:36,2018-02-26 15:08:26
105,187,151,2018-02-26 15:08:26,2018-02-26 15:08:42
105,187,10,2018-02-26 15:08:42,2018-02-26 15:09:07
105,187,0,2018-02-26 15:09:07,2018-02-26 15:09:17
105,187,1,2018-02-26 15:09:17,2018-02-26 15:10:15
105,187,2,2018-02-26 15:10:15,2018-02-26 15:10:30
105,187,14,2018-02-26 15:10:30,2018-02-26 15:10:44
105,187,153,2018-02-26 15:10:44,2018-02-26 16:44:11
105,226,153,2018-02-26 16:44:11,2018-02-26 16:44:34
105,226,14,2018-02-26 16:44:34,2018-02-26 16:44:49
105,226,2,2018-02-26 16:44:49,2018-02-26 16:45:45
105,226,1,2018-02-26 16:45:45,2018-02-26 16:45:56
105,226,0,2018-02-26 16:45:56,2018-02-26 16:46:16
105,226,10,2018-02-26 16:46:16,2018-02-26 16:47:17
105,226,11,2018-02-26 16:47:17,2018-02-26 16:47:29
105,226,191,2018-02-26 16:47:29,2018-02-26 17:30:52
105,100,191,2018-02-26 17:30:52,2018-02-26 18:15:55
105,-1,191,2018-02-26 18:15:55,2018-02-26 18:16:11
105,-1,11,2018-02-26 18:16:11,2018-02-26 18:16:49
105,-1,10,2018-02-26 18:16:49,2018-02-26 18:17:10
105,-1,0,2018-02-26 18:17:10,2018-02-26 23:59:59
165,-1,0,2018-02-26 00:00:00,2018-02-26 12:50:25
165,374,0,2018-02-26 12:50:25,2018-02-26 12:50:34
165,374,1,2018-02-26 12:50:34,2018-02-26 12:51:26
165,374,2,2018-02-26 12:51:26,2018-02-26 12:51:41
165,374,14,2018-02-26 12:51:41,2018-02-26 12:52:05
165,374,153,2018-02-26 12:52:05,2018-02-26 12:52:38
